id,class,path_to_image
40719,4,mnist_images/40719.png
40720,3,mnist_images/40720.png
40721,4,mnist_images/40721.png
40722,3,mnist_images/40722.png
40723,4,mnist_images/40723.png
40724,1,mnist_images/40724.png
40725,1,mnist_images/40725.png
40726,8,mnist_images/40726.png
40727,8,mnist_images/40727.png
40728,7,mnist_images/40728.png
40729,7,mnist_images/40729.png
40730,7,mnist_images/40730.png
40731,5,mnist_images/40731.png
40732,0,mnist_images/40732.png
40733,5,mnist_images/40733.png
40734,3,mnist_images/40734.png
40735,1,mnist_images/40735.png
40736,5,mnist_images/40736.png
40737,8,mnist_images/40737.png
40738,5,mnist_images/40738.png
40739,3,mnist_images/40739.png
40740,2,mnist_images/40740.png
40741,6,mnist_images/40741.png
40742,7,mnist_images/40742.png
40743,3,mnist_images/40743.png
40744,1,mnist_images/40744.png
40745,3,mnist_images/40745.png
40746,0,mnist_images/40746.png
40747,2,mnist_images/40747.png
40748,5,mnist_images/40748.png
40749,2,mnist_images/40749.png
40750,8,mnist_images/40750.png
40751,6,mnist_images/40751.png
40752,3,mnist_images/40752.png
40753,9,mnist_images/40753.png
40754,6,mnist_images/40754.png
40755,9,mnist_images/40755.png
40756,5,mnist_images/40756.png
40757,6,mnist_images/40757.png
40758,8,mnist_images/40758.png
40759,5,mnist_images/40759.png
40760,0,mnist_images/40760.png
40761,5,mnist_images/40761.png
40762,9,mnist_images/40762.png
40763,3,mnist_images/40763.png
40764,9,mnist_images/40764.png
40765,3,mnist_images/40765.png
40766,4,mnist_images/40766.png
40767,8,mnist_images/40767.png
40768,7,mnist_images/40768.png
40769,1,mnist_images/40769.png
40770,1,mnist_images/40770.png
40771,6,mnist_images/40771.png
40772,9,mnist_images/40772.png
40773,5,mnist_images/40773.png
40774,7,mnist_images/40774.png
40775,6,mnist_images/40775.png
40776,5,mnist_images/40776.png
40777,8,mnist_images/40777.png
40778,0,mnist_images/40778.png
40779,1,mnist_images/40779.png
40780,0,mnist_images/40780.png
40781,9,mnist_images/40781.png
40782,2,mnist_images/40782.png
40783,7,mnist_images/40783.png
40784,7,mnist_images/40784.png
40785,6,mnist_images/40785.png
40786,9,mnist_images/40786.png
40787,8,mnist_images/40787.png
40788,2,mnist_images/40788.png
40789,3,mnist_images/40789.png
40790,1,mnist_images/40790.png
40791,7,mnist_images/40791.png
40792,8,mnist_images/40792.png
40793,4,mnist_images/40793.png
40794,7,mnist_images/40794.png
40795,7,mnist_images/40795.png
40796,1,mnist_images/40796.png
40797,0,mnist_images/40797.png
40798,6,mnist_images/40798.png
40799,9,mnist_images/40799.png
40800,9,mnist_images/40800.png
40801,0,mnist_images/40801.png
40802,1,mnist_images/40802.png
40803,0,mnist_images/40803.png
40804,9,mnist_images/40804.png
40805,3,mnist_images/40805.png
40806,4,mnist_images/40806.png
40807,7,mnist_images/40807.png
40808,8,mnist_images/40808.png
40809,9,mnist_images/40809.png
40810,7,mnist_images/40810.png
40811,3,mnist_images/40811.png
40812,2,mnist_images/40812.png
40813,0,mnist_images/40813.png
40814,8,mnist_images/40814.png
40815,2,mnist_images/40815.png
40816,2,mnist_images/40816.png
40817,0,mnist_images/40817.png
40818,3,mnist_images/40818.png
40819,1,mnist_images/40819.png
40820,0,mnist_images/40820.png
40821,0,mnist_images/40821.png
40822,7,mnist_images/40822.png
40823,1,mnist_images/40823.png
40824,5,mnist_images/40824.png
40825,0,mnist_images/40825.png
40826,1,mnist_images/40826.png
40827,4,mnist_images/40827.png
40828,6,mnist_images/40828.png
40829,0,mnist_images/40829.png
40830,3,mnist_images/40830.png
40831,1,mnist_images/40831.png
40832,2,mnist_images/40832.png
40833,0,mnist_images/40833.png
40834,4,mnist_images/40834.png
40835,4,mnist_images/40835.png
40836,3,mnist_images/40836.png
40837,7,mnist_images/40837.png
40838,7,mnist_images/40838.png
40839,9,mnist_images/40839.png
40840,5,mnist_images/40840.png
40841,2,mnist_images/40841.png
40842,4,mnist_images/40842.png
40843,0,mnist_images/40843.png
40844,0,mnist_images/40844.png
40845,6,mnist_images/40845.png
40846,4,mnist_images/40846.png
40847,2,mnist_images/40847.png
40848,1,mnist_images/40848.png
40849,6,mnist_images/40849.png
40850,0,mnist_images/40850.png
40851,2,mnist_images/40851.png
40852,8,mnist_images/40852.png
40853,2,mnist_images/40853.png
40854,9,mnist_images/40854.png
40855,9,mnist_images/40855.png
40856,8,mnist_images/40856.png
40857,9,mnist_images/40857.png
40858,3,mnist_images/40858.png
40859,0,mnist_images/40859.png
40860,1,mnist_images/40860.png
40861,1,mnist_images/40861.png
40862,6,mnist_images/40862.png
40863,2,mnist_images/40863.png
40864,1,mnist_images/40864.png
40865,3,mnist_images/40865.png
40866,3,mnist_images/40866.png
40867,4,mnist_images/40867.png
40868,5,mnist_images/40868.png
40869,5,mnist_images/40869.png
40870,2,mnist_images/40870.png
40871,6,mnist_images/40871.png
40872,7,mnist_images/40872.png
40873,7,mnist_images/40873.png
40874,6,mnist_images/40874.png
40875,8,mnist_images/40875.png
40876,9,mnist_images/40876.png
40877,0,mnist_images/40877.png
40878,1,mnist_images/40878.png
40879,1,mnist_images/40879.png
40880,1,mnist_images/40880.png
40881,2,mnist_images/40881.png
40882,8,mnist_images/40882.png
40883,3,mnist_images/40883.png
40884,1,mnist_images/40884.png
40885,4,mnist_images/40885.png
40886,2,mnist_images/40886.png
40887,5,mnist_images/40887.png
40888,0,mnist_images/40888.png
40889,6,mnist_images/40889.png
40890,9,mnist_images/40890.png
40891,7,mnist_images/40891.png
40892,3,mnist_images/40892.png
40893,8,mnist_images/40893.png
40894,6,mnist_images/40894.png
40895,0,mnist_images/40895.png
40896,1,mnist_images/40896.png
40897,1,mnist_images/40897.png
40898,3,mnist_images/40898.png
40899,2,mnist_images/40899.png
40900,2,mnist_images/40900.png
40901,3,mnist_images/40901.png
40902,5,mnist_images/40902.png
40903,4,mnist_images/40903.png
40904,3,mnist_images/40904.png
40905,5,mnist_images/40905.png
40906,7,mnist_images/40906.png
40907,6,mnist_images/40907.png
40908,1,mnist_images/40908.png
40909,1,mnist_images/40909.png
40910,4,mnist_images/40910.png
40911,7,mnist_images/40911.png
40912,4,mnist_images/40912.png
40913,4,mnist_images/40913.png
40914,3,mnist_images/40914.png
40915,0,mnist_images/40915.png
40916,7,mnist_images/40916.png
40917,6,mnist_images/40917.png
40918,1,mnist_images/40918.png
40919,4,mnist_images/40919.png
40920,5,mnist_images/40920.png
40921,1,mnist_images/40921.png
40922,0,mnist_images/40922.png
40923,4,mnist_images/40923.png
40924,1,mnist_images/40924.png
40925,3,mnist_images/40925.png
40926,3,mnist_images/40926.png
40927,6,mnist_images/40927.png
40928,8,mnist_images/40928.png
40929,2,mnist_images/40929.png
40930,5,mnist_images/40930.png
40931,3,mnist_images/40931.png
40932,3,mnist_images/40932.png
40933,4,mnist_images/40933.png
40934,4,mnist_images/40934.png
40935,8,mnist_images/40935.png
40936,2,mnist_images/40936.png
40937,7,mnist_images/40937.png
40938,9,mnist_images/40938.png
40939,8,mnist_images/40939.png
40940,3,mnist_images/40940.png
40941,6,mnist_images/40941.png
40942,8,mnist_images/40942.png
40943,9,mnist_images/40943.png
40944,1,mnist_images/40944.png
40945,8,mnist_images/40945.png
40946,4,mnist_images/40946.png
40947,3,mnist_images/40947.png
40948,2,mnist_images/40948.png
40949,2,mnist_images/40949.png
40950,4,mnist_images/40950.png
40951,2,mnist_images/40951.png
40952,6,mnist_images/40952.png
40953,8,mnist_images/40953.png
40954,1,mnist_images/40954.png
40955,4,mnist_images/40955.png
40956,2,mnist_images/40956.png
40957,8,mnist_images/40957.png
40958,0,mnist_images/40958.png
40959,5,mnist_images/40959.png
40960,8,mnist_images/40960.png
40961,6,mnist_images/40961.png
40962,3,mnist_images/40962.png
40963,5,mnist_images/40963.png
40964,5,mnist_images/40964.png
40965,0,mnist_images/40965.png
40966,5,mnist_images/40966.png
40967,2,mnist_images/40967.png
40968,2,mnist_images/40968.png
40969,0,mnist_images/40969.png
40970,4,mnist_images/40970.png
40971,1,mnist_images/40971.png
40972,5,mnist_images/40972.png
40973,1,mnist_images/40973.png
40974,1,mnist_images/40974.png
40975,2,mnist_images/40975.png
40976,1,mnist_images/40976.png
40977,9,mnist_images/40977.png
40978,9,mnist_images/40978.png
40979,6,mnist_images/40979.png
40980,6,mnist_images/40980.png
40981,8,mnist_images/40981.png
40982,1,mnist_images/40982.png
40983,1,mnist_images/40983.png
40984,9,mnist_images/40984.png
40985,2,mnist_images/40985.png
40986,6,mnist_images/40986.png
40987,1,mnist_images/40987.png
40988,2,mnist_images/40988.png
40989,0,mnist_images/40989.png
40990,4,mnist_images/40990.png
40991,6,mnist_images/40991.png
40992,4,mnist_images/40992.png
40993,5,mnist_images/40993.png
40994,9,mnist_images/40994.png
40995,2,mnist_images/40995.png
40996,3,mnist_images/40996.png
40997,9,mnist_images/40997.png
40998,8,mnist_images/40998.png
40999,1,mnist_images/40999.png
41000,5,mnist_images/41000.png
41001,5,mnist_images/41001.png
41002,7,mnist_images/41002.png
41003,3,mnist_images/41003.png
41004,2,mnist_images/41004.png
41005,9,mnist_images/41005.png
41006,4,mnist_images/41006.png
41007,3,mnist_images/41007.png
41008,9,mnist_images/41008.png
41009,7,mnist_images/41009.png
41010,3,mnist_images/41010.png
41011,1,mnist_images/41011.png
41012,0,mnist_images/41012.png
41013,8,mnist_images/41013.png
41014,9,mnist_images/41014.png
41015,3,mnist_images/41015.png
41016,5,mnist_images/41016.png
41017,8,mnist_images/41017.png
41018,6,mnist_images/41018.png
41019,1,mnist_images/41019.png
41020,4,mnist_images/41020.png
41021,9,mnist_images/41021.png
41022,4,mnist_images/41022.png
41023,5,mnist_images/41023.png
41024,7,mnist_images/41024.png
41025,5,mnist_images/41025.png
41026,7,mnist_images/41026.png
41027,0,mnist_images/41027.png
41028,4,mnist_images/41028.png
41029,1,mnist_images/41029.png
41030,0,mnist_images/41030.png
41031,1,mnist_images/41031.png
41032,5,mnist_images/41032.png
41033,9,mnist_images/41033.png
41034,8,mnist_images/41034.png
41035,8,mnist_images/41035.png
41036,4,mnist_images/41036.png
41037,2,mnist_images/41037.png
41038,0,mnist_images/41038.png
41039,6,mnist_images/41039.png
41040,9,mnist_images/41040.png
41041,0,mnist_images/41041.png
41042,9,mnist_images/41042.png
41043,4,mnist_images/41043.png
41044,7,mnist_images/41044.png
41045,5,mnist_images/41045.png
41046,8,mnist_images/41046.png
41047,6,mnist_images/41047.png
41048,3,mnist_images/41048.png
41049,5,mnist_images/41049.png
41050,6,mnist_images/41050.png
41051,0,mnist_images/41051.png
41052,0,mnist_images/41052.png
41053,3,mnist_images/41053.png
41054,7,mnist_images/41054.png
41055,1,mnist_images/41055.png
41056,0,mnist_images/41056.png
41057,8,mnist_images/41057.png
41058,9,mnist_images/41058.png
41059,6,mnist_images/41059.png
41060,6,mnist_images/41060.png
41061,7,mnist_images/41061.png
41062,7,mnist_images/41062.png
41063,5,mnist_images/41063.png
41064,8,mnist_images/41064.png
41065,9,mnist_images/41065.png
41066,4,mnist_images/41066.png
41067,3,mnist_images/41067.png
41068,4,mnist_images/41068.png
41069,0,mnist_images/41069.png
41070,9,mnist_images/41070.png
41071,3,mnist_images/41071.png
41072,5,mnist_images/41072.png
41073,1,mnist_images/41073.png
41074,2,mnist_images/41074.png
41075,4,mnist_images/41075.png
41076,1,mnist_images/41076.png
41077,0,mnist_images/41077.png
41078,8,mnist_images/41078.png
41079,4,mnist_images/41079.png
41080,2,mnist_images/41080.png
41081,9,mnist_images/41081.png
41082,2,mnist_images/41082.png
41083,7,mnist_images/41083.png
41084,9,mnist_images/41084.png
41085,3,mnist_images/41085.png
41086,6,mnist_images/41086.png
41087,2,mnist_images/41087.png
41088,7,mnist_images/41088.png
41089,6,mnist_images/41089.png
41090,1,mnist_images/41090.png
41091,5,mnist_images/41091.png
41092,8,mnist_images/41092.png
41093,4,mnist_images/41093.png
41094,5,mnist_images/41094.png
41095,7,mnist_images/41095.png
41096,4,mnist_images/41096.png
41097,9,mnist_images/41097.png
41098,4,mnist_images/41098.png
41099,7,mnist_images/41099.png
41100,0,mnist_images/41100.png
41101,0,mnist_images/41101.png
41102,9,mnist_images/41102.png
41103,1,mnist_images/41103.png
41104,1,mnist_images/41104.png
41105,2,mnist_images/41105.png
41106,8,mnist_images/41106.png
41107,3,mnist_images/41107.png
41108,0,mnist_images/41108.png
41109,4,mnist_images/41109.png
41110,3,mnist_images/41110.png
41111,6,mnist_images/41111.png
41112,2,mnist_images/41112.png
41113,7,mnist_images/41113.png
41114,9,mnist_images/41114.png
41115,8,mnist_images/41115.png
41116,9,mnist_images/41116.png
41117,0,mnist_images/41117.png
41118,8,mnist_images/41118.png
41119,1,mnist_images/41119.png
41120,4,mnist_images/41120.png
41121,2,mnist_images/41121.png
41122,0,mnist_images/41122.png
41123,3,mnist_images/41123.png
41124,8,mnist_images/41124.png
41125,4,mnist_images/41125.png
41126,0,mnist_images/41126.png
41127,5,mnist_images/41127.png
41128,9,mnist_images/41128.png
41129,6,mnist_images/41129.png
41130,8,mnist_images/41130.png
41131,7,mnist_images/41131.png
41132,8,mnist_images/41132.png
41133,8,mnist_images/41133.png
41134,6,mnist_images/41134.png
41135,9,mnist_images/41135.png
41136,3,mnist_images/41136.png
41137,0,mnist_images/41137.png
41138,0,mnist_images/41138.png
41139,1,mnist_images/41139.png
41140,5,mnist_images/41140.png
41141,2,mnist_images/41141.png
41142,6,mnist_images/41142.png
41143,3,mnist_images/41143.png
41144,5,mnist_images/41144.png
41145,4,mnist_images/41145.png
41146,1,mnist_images/41146.png
41147,5,mnist_images/41147.png
41148,7,mnist_images/41148.png
41149,6,mnist_images/41149.png
41150,1,mnist_images/41150.png
41151,7,mnist_images/41151.png
41152,5,mnist_images/41152.png
41153,8,mnist_images/41153.png
41154,8,mnist_images/41154.png
41155,9,mnist_images/41155.png
41156,0,mnist_images/41156.png
41157,6,mnist_images/41157.png
41158,0,mnist_images/41158.png
41159,4,mnist_images/41159.png
41160,6,mnist_images/41160.png
41161,7,mnist_images/41161.png
41162,9,mnist_images/41162.png
41163,4,mnist_images/41163.png
41164,7,mnist_images/41164.png
41165,3,mnist_images/41165.png
41166,4,mnist_images/41166.png
41167,6,mnist_images/41167.png
41168,7,mnist_images/41168.png
41169,2,mnist_images/41169.png
41170,6,mnist_images/41170.png
41171,3,mnist_images/41171.png
41172,6,mnist_images/41172.png
41173,4,mnist_images/41173.png
41174,7,mnist_images/41174.png
41175,8,mnist_images/41175.png
41176,7,mnist_images/41176.png
41177,9,mnist_images/41177.png
41178,9,mnist_images/41178.png
41179,2,mnist_images/41179.png
41180,8,mnist_images/41180.png
41181,2,mnist_images/41181.png
41182,2,mnist_images/41182.png
41183,8,mnist_images/41183.png
41184,7,mnist_images/41184.png
41185,5,mnist_images/41185.png
41186,5,mnist_images/41186.png
41187,0,mnist_images/41187.png
41188,6,mnist_images/41188.png
41189,2,mnist_images/41189.png
41190,6,mnist_images/41190.png
41191,0,mnist_images/41191.png
41192,4,mnist_images/41192.png
41193,1,mnist_images/41193.png
41194,7,mnist_images/41194.png
41195,1,mnist_images/41195.png
41196,9,mnist_images/41196.png
41197,2,mnist_images/41197.png
41198,6,mnist_images/41198.png
41199,9,mnist_images/41199.png
41200,8,mnist_images/41200.png
41201,6,mnist_images/41201.png
41202,5,mnist_images/41202.png
41203,8,mnist_images/41203.png
41204,2,mnist_images/41204.png
41205,1,mnist_images/41205.png
41206,4,mnist_images/41206.png
41207,2,mnist_images/41207.png
41208,5,mnist_images/41208.png
41209,1,mnist_images/41209.png
41210,1,mnist_images/41210.png
41211,0,mnist_images/41211.png
41212,3,mnist_images/41212.png
41213,6,mnist_images/41213.png
41214,6,mnist_images/41214.png
41215,5,mnist_images/41215.png
41216,2,mnist_images/41216.png
41217,2,mnist_images/41217.png
41218,8,mnist_images/41218.png
41219,9,mnist_images/41219.png
41220,4,mnist_images/41220.png
41221,7,mnist_images/41221.png
41222,1,mnist_images/41222.png
41223,5,mnist_images/41223.png
41224,7,mnist_images/41224.png
41225,3,mnist_images/41225.png
41226,1,mnist_images/41226.png
41227,9,mnist_images/41227.png
41228,0,mnist_images/41228.png
41229,3,mnist_images/41229.png
41230,5,mnist_images/41230.png
41231,8,mnist_images/41231.png
41232,7,mnist_images/41232.png
41233,3,mnist_images/41233.png
41234,2,mnist_images/41234.png
41235,8,mnist_images/41235.png
41236,7,mnist_images/41236.png
41237,1,mnist_images/41237.png
41238,1,mnist_images/41238.png
41239,9,mnist_images/41239.png
41240,7,mnist_images/41240.png
41241,5,mnist_images/41241.png
41242,6,mnist_images/41242.png
41243,5,mnist_images/41243.png
41244,7,mnist_images/41244.png
41245,0,mnist_images/41245.png
41246,6,mnist_images/41246.png
41247,1,mnist_images/41247.png
41248,1,mnist_images/41248.png
41249,1,mnist_images/41249.png
41250,7,mnist_images/41250.png
41251,9,mnist_images/41251.png
41252,0,mnist_images/41252.png
41253,8,mnist_images/41253.png
41254,9,mnist_images/41254.png
41255,2,mnist_images/41255.png
41256,2,mnist_images/41256.png
41257,6,mnist_images/41257.png
41258,5,mnist_images/41258.png
41259,0,mnist_images/41259.png
41260,2,mnist_images/41260.png
41261,6,mnist_images/41261.png
41262,6,mnist_images/41262.png
41263,5,mnist_images/41263.png
41264,2,mnist_images/41264.png
41265,0,mnist_images/41265.png
41266,1,mnist_images/41266.png
41267,3,mnist_images/41267.png
41268,6,mnist_images/41268.png
41269,1,mnist_images/41269.png
41270,9,mnist_images/41270.png
41271,8,mnist_images/41271.png
41272,6,mnist_images/41272.png
41273,6,mnist_images/41273.png
41274,9,mnist_images/41274.png
41275,7,mnist_images/41275.png
41276,2,mnist_images/41276.png
41277,5,mnist_images/41277.png
41278,5,mnist_images/41278.png
41279,9,mnist_images/41279.png
41280,7,mnist_images/41280.png
41281,9,mnist_images/41281.png
41282,1,mnist_images/41282.png
41283,3,mnist_images/41283.png
41284,2,mnist_images/41284.png
41285,0,mnist_images/41285.png
41286,0,mnist_images/41286.png
41287,3,mnist_images/41287.png
41288,0,mnist_images/41288.png
41289,1,mnist_images/41289.png
41290,2,mnist_images/41290.png
41291,0,mnist_images/41291.png
41292,2,mnist_images/41292.png
41293,4,mnist_images/41293.png
41294,2,mnist_images/41294.png
41295,9,mnist_images/41295.png
41296,0,mnist_images/41296.png
41297,7,mnist_images/41297.png
41298,4,mnist_images/41298.png
41299,3,mnist_images/41299.png
41300,7,mnist_images/41300.png
41301,2,mnist_images/41301.png
41302,9,mnist_images/41302.png
41303,6,mnist_images/41303.png
41304,8,mnist_images/41304.png
41305,5,mnist_images/41305.png
41306,9,mnist_images/41306.png
41307,4,mnist_images/41307.png
41308,6,mnist_images/41308.png
41309,7,mnist_images/41309.png
41310,7,mnist_images/41310.png
41311,9,mnist_images/41311.png
41312,5,mnist_images/41312.png
41313,7,mnist_images/41313.png
41314,5,mnist_images/41314.png
41315,0,mnist_images/41315.png
41316,6,mnist_images/41316.png
41317,3,mnist_images/41317.png
41318,0,mnist_images/41318.png
41319,4,mnist_images/41319.png
41320,0,mnist_images/41320.png
41321,5,mnist_images/41321.png
41322,5,mnist_images/41322.png
41323,6,mnist_images/41323.png
41324,7,mnist_images/41324.png
41325,7,mnist_images/41325.png
41326,9,mnist_images/41326.png
41327,8,mnist_images/41327.png
41328,7,mnist_images/41328.png
41329,9,mnist_images/41329.png
41330,2,mnist_images/41330.png
41331,0,mnist_images/41331.png
41332,1,mnist_images/41332.png
41333,1,mnist_images/41333.png
41334,9,mnist_images/41334.png
41335,2,mnist_images/41335.png
41336,7,mnist_images/41336.png
41337,3,mnist_images/41337.png
41338,0,mnist_images/41338.png
41339,7,mnist_images/41339.png
41340,2,mnist_images/41340.png
41341,0,mnist_images/41341.png
41342,4,mnist_images/41342.png
41343,3,mnist_images/41343.png
41344,6,mnist_images/41344.png
41345,7,mnist_images/41345.png
41346,6,mnist_images/41346.png
41347,8,mnist_images/41347.png
41348,2,mnist_images/41348.png
41349,9,mnist_images/41349.png
41350,0,mnist_images/41350.png
41351,6,mnist_images/41351.png
41352,0,mnist_images/41352.png
41353,0,mnist_images/41353.png
41354,4,mnist_images/41354.png
41355,4,mnist_images/41355.png
41356,3,mnist_images/41356.png
41357,0,mnist_images/41357.png
41358,0,mnist_images/41358.png
41359,8,mnist_images/41359.png
41360,1,mnist_images/41360.png
41361,6,mnist_images/41361.png
41362,7,mnist_images/41362.png
41363,8,mnist_images/41363.png
41364,9,mnist_images/41364.png
41365,7,mnist_images/41365.png
41366,2,mnist_images/41366.png
41367,7,mnist_images/41367.png
41368,0,mnist_images/41368.png
41369,9,mnist_images/41369.png
41370,5,mnist_images/41370.png
41371,0,mnist_images/41371.png
41372,1,mnist_images/41372.png
41373,4,mnist_images/41373.png
41374,0,mnist_images/41374.png
41375,9,mnist_images/41375.png
41376,0,mnist_images/41376.png
41377,9,mnist_images/41377.png
41378,3,mnist_images/41378.png
41379,7,mnist_images/41379.png
41380,6,mnist_images/41380.png
41381,4,mnist_images/41381.png
41382,2,mnist_images/41382.png
41383,0,mnist_images/41383.png
41384,0,mnist_images/41384.png
41385,3,mnist_images/41385.png
41386,1,mnist_images/41386.png
41387,5,mnist_images/41387.png
41388,0,mnist_images/41388.png
41389,5,mnist_images/41389.png
41390,5,mnist_images/41390.png
41391,3,mnist_images/41391.png
41392,1,mnist_images/41392.png
41393,8,mnist_images/41393.png
41394,8,mnist_images/41394.png
41395,9,mnist_images/41395.png
41396,8,mnist_images/41396.png
41397,2,mnist_images/41397.png
41398,2,mnist_images/41398.png
41399,2,mnist_images/41399.png
41400,6,mnist_images/41400.png
41401,0,mnist_images/41401.png
41402,5,mnist_images/41402.png
41403,9,mnist_images/41403.png
41404,3,mnist_images/41404.png
41405,7,mnist_images/41405.png
41406,0,mnist_images/41406.png
41407,3,mnist_images/41407.png
41408,6,mnist_images/41408.png
41409,1,mnist_images/41409.png
41410,6,mnist_images/41410.png
41411,3,mnist_images/41411.png
41412,0,mnist_images/41412.png
41413,6,mnist_images/41413.png
41414,7,mnist_images/41414.png
41415,6,mnist_images/41415.png
41416,8,mnist_images/41416.png
41417,2,mnist_images/41417.png
41418,1,mnist_images/41418.png
41419,1,mnist_images/41419.png
41420,2,mnist_images/41420.png
41421,2,mnist_images/41421.png
41422,9,mnist_images/41422.png
41423,6,mnist_images/41423.png
41424,1,mnist_images/41424.png
41425,0,mnist_images/41425.png
41426,4,mnist_images/41426.png
41427,2,mnist_images/41427.png
41428,3,mnist_images/41428.png
41429,2,mnist_images/41429.png
41430,6,mnist_images/41430.png
41431,8,mnist_images/41431.png
41432,0,mnist_images/41432.png
41433,9,mnist_images/41433.png
41434,9,mnist_images/41434.png
41435,5,mnist_images/41435.png
41436,3,mnist_images/41436.png
41437,1,mnist_images/41437.png
41438,2,mnist_images/41438.png
41439,6,mnist_images/41439.png
41440,4,mnist_images/41440.png
41441,8,mnist_images/41441.png
41442,6,mnist_images/41442.png
41443,0,mnist_images/41443.png
41444,4,mnist_images/41444.png
41445,0,mnist_images/41445.png
41446,1,mnist_images/41446.png
41447,0,mnist_images/41447.png
41448,7,mnist_images/41448.png
41449,1,mnist_images/41449.png
41450,7,mnist_images/41450.png
41451,2,mnist_images/41451.png
41452,6,mnist_images/41452.png
41453,3,mnist_images/41453.png
41454,1,mnist_images/41454.png
41455,4,mnist_images/41455.png
41456,4,mnist_images/41456.png
41457,5,mnist_images/41457.png
41458,2,mnist_images/41458.png
41459,6,mnist_images/41459.png
41460,2,mnist_images/41460.png
41461,7,mnist_images/41461.png
41462,5,mnist_images/41462.png
41463,8,mnist_images/41463.png
41464,8,mnist_images/41464.png
41465,0,mnist_images/41465.png
41466,2,mnist_images/41466.png
41467,1,mnist_images/41467.png
41468,8,mnist_images/41468.png
41469,2,mnist_images/41469.png
41470,7,mnist_images/41470.png
41471,3,mnist_images/41471.png
41472,7,mnist_images/41472.png
41473,4,mnist_images/41473.png
41474,1,mnist_images/41474.png
41475,5,mnist_images/41475.png
41476,3,mnist_images/41476.png
41477,6,mnist_images/41477.png
41478,2,mnist_images/41478.png
41479,7,mnist_images/41479.png
41480,9,mnist_images/41480.png
41481,8,mnist_images/41481.png
41482,4,mnist_images/41482.png
41483,9,mnist_images/41483.png
41484,2,mnist_images/41484.png
41485,0,mnist_images/41485.png
41486,5,mnist_images/41486.png
41487,1,mnist_images/41487.png
41488,6,mnist_images/41488.png
41489,2,mnist_images/41489.png
41490,0,mnist_images/41490.png
41491,3,mnist_images/41491.png
41492,1,mnist_images/41492.png
41493,7,mnist_images/41493.png
41494,3,mnist_images/41494.png
41495,8,mnist_images/41495.png
41496,7,mnist_images/41496.png
41497,9,mnist_images/41497.png
41498,5,mnist_images/41498.png
41499,4,mnist_images/41499.png
41500,6,mnist_images/41500.png
41501,9,mnist_images/41501.png
41502,9,mnist_images/41502.png
41503,9,mnist_images/41503.png
41504,8,mnist_images/41504.png
41505,8,mnist_images/41505.png
41506,0,mnist_images/41506.png
41507,3,mnist_images/41507.png
41508,6,mnist_images/41508.png
41509,5,mnist_images/41509.png
41510,9,mnist_images/41510.png
41511,4,mnist_images/41511.png
41512,2,mnist_images/41512.png
41513,3,mnist_images/41513.png
41514,1,mnist_images/41514.png
41515,3,mnist_images/41515.png
41516,2,mnist_images/41516.png
41517,6,mnist_images/41517.png
41518,1,mnist_images/41518.png
41519,6,mnist_images/41519.png
41520,7,mnist_images/41520.png
41521,5,mnist_images/41521.png
41522,5,mnist_images/41522.png
41523,5,mnist_images/41523.png
41524,1,mnist_images/41524.png
41525,1,mnist_images/41525.png
41526,1,mnist_images/41526.png
41527,7,mnist_images/41527.png
41528,4,mnist_images/41528.png
41529,8,mnist_images/41529.png
41530,7,mnist_images/41530.png
41531,4,mnist_images/41531.png
41532,7,mnist_images/41532.png
41533,5,mnist_images/41533.png
41534,0,mnist_images/41534.png
41535,7,mnist_images/41535.png
41536,1,mnist_images/41536.png
41537,3,mnist_images/41537.png
41538,6,mnist_images/41538.png
41539,5,mnist_images/41539.png
41540,2,mnist_images/41540.png
41541,2,mnist_images/41541.png
41542,1,mnist_images/41542.png
41543,3,mnist_images/41543.png
41544,8,mnist_images/41544.png
41545,6,mnist_images/41545.png
41546,6,mnist_images/41546.png
41547,6,mnist_images/41547.png
41548,5,mnist_images/41548.png
41549,7,mnist_images/41549.png
41550,8,mnist_images/41550.png
41551,7,mnist_images/41551.png
41552,3,mnist_images/41552.png
41553,0,mnist_images/41553.png
41554,1,mnist_images/41554.png
41555,1,mnist_images/41555.png
41556,0,mnist_images/41556.png
41557,0,mnist_images/41557.png
41558,7,mnist_images/41558.png
41559,1,mnist_images/41559.png
41560,8,mnist_images/41560.png
41561,6,mnist_images/41561.png
41562,9,mnist_images/41562.png
41563,9,mnist_images/41563.png
41564,8,mnist_images/41564.png
41565,3,mnist_images/41565.png
41566,5,mnist_images/41566.png
41567,1,mnist_images/41567.png
41568,4,mnist_images/41568.png
41569,4,mnist_images/41569.png
41570,0,mnist_images/41570.png
41571,7,mnist_images/41571.png
41572,6,mnist_images/41572.png
41573,3,mnist_images/41573.png
41574,4,mnist_images/41574.png
41575,8,mnist_images/41575.png
41576,4,mnist_images/41576.png
41577,6,mnist_images/41577.png
41578,8,mnist_images/41578.png
41579,2,mnist_images/41579.png
41580,4,mnist_images/41580.png
41581,2,mnist_images/41581.png
41582,5,mnist_images/41582.png
41583,9,mnist_images/41583.png
41584,7,mnist_images/41584.png
41585,1,mnist_images/41585.png
41586,6,mnist_images/41586.png
41587,5,mnist_images/41587.png
41588,0,mnist_images/41588.png
41589,9,mnist_images/41589.png
41590,3,mnist_images/41590.png
41591,1,mnist_images/41591.png
41592,8,mnist_images/41592.png
